Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
D1,15/10/2022,14:30,Werder Bremen,Mainz,0,2,A,0,0,10,5,2.0,0.8,1.0,1.6,6.2,3.8,0.5,1519.9832836774272,1500.1159328744336,1.2,-0.6000000000000001,99.86735080299354,2.38,3.68,3.02,1.72,2.24,1.71,2.17
D1,15/10/2022,14:30,Ein Frankfurt,Leverkusen,5,1,H,1,1,9,5,1.8,1.0,1.8,2.0,4.6,6.0,0.5,1506.6574158996011,1473.0265148598014,0.8,-0.19999999999999996,113.63090103979971,2.84,3.62,2.54,1.68,2.31,1.63,2.31
D1,15/10/2022,14:30,Stuttgart,Bochum,4,1,H,1,1,2,4,1.2,2.0,1.0,2.0,3.6,3.0,0.5,1461.1909614665956,1447.3632922540364,-0.8,-1.0,93.82766921255916,1.68,4.03,5.5,1.83,2.07,1.78,2.06
D1,15/10/2022,17:30,RB Leipzig,Hertha,3,2,H,1,1,7,7,1.6,1.6,1.6,1.2,4.6,4.4,0.5,1502.5136085811712,1482.0082386163767,0.0,0.40000000000000013,100.50536996479445,1.43,5.03,7.84,1.56,2.56,1.54,2.49
D1,16/10/2022,14:30,FC Koln,Augsburg,3,2,H,1,1,7,10,2.0,2.2,1.2,1.0,5.8,4.2,0.5,1508.7779420190009,1500.1620497221406,-0.20000000000000018,0.19999999999999996,88.61589229686024,1.71,4.27,4.84,1.61,2.44,1.61,2.34
D1,16/10/2022,16:30,Union Berlin,Dortmund,2,0,H,0,0,10,7,1.0,0.6,1.2,1.6,3.8,6.2,0.5,1546.8678960560212,1514.7064261517087,0.4,-0.40000000000000013,112.16146990431253,3.06,3.51,2.44,1.99,1.91,1.92,1.91
D1,16/10/2022,18:30,Bayern Munich,Freiburg,5,0,H,1,0,6,9,1.8,1.2,1.4,1.0,6.6,5.0,0.5,1526.6015574747905,1537.1036243883775,0.6000000000000001,0.3999999999999999,69.49793308641301,1.29,6.13,10.79,1.38,3.19,1.36,3.17
D1,21/10/2022,19:30,Mainz,FC Koln,5,0,H,1,0,5,7,1.2,1.6,1.8,2.2,3.8,6.0,0.5,1512.9137141488845,1516.281277669854,-0.40000000000000013,-0.40000000000000013,76.6324364790305,2.19,3.59,3.47,1.79,2.13,1.76,2.09
D1,22/10/2022,14:30,Dortmund,Stuttgart,5,0,H,1,0,4,4,1.0,2.0,1.8,2.0,6.4,4.4,0.5,1507.8270317758665,1468.55417584312,-1.0,-0.19999999999999996,119.27285593274655,1.57,4.44,6.06,1.62,2.43,1.59,2.39
D1,22/10/2022,14:30,Freiburg,Werder Bremen,2,0,H,0,0,6,7,0.8,1.6,1.6,1.2,4.4,5.8,0.5,1529.0776767701022,1507.1855024029762,-0.8,0.40000000000000013,101.89217436712602,1.94,3.86,4.0,1.66,2.34,1.65,2.28
D1,22/10/2022,14:30,Hoffenheim,Bayern Munich,0,2,A,0,0,8,8,1.8,0.8,2.6,1.0,5.8,7.0,0.5,1516.8062561106076,1534.6275050930658,1.0,1.6,62.1787510175418,5.89,4.97,1.53,1.36,3.37,1.33,3.38
D1,22/10/2022,14:30,Leverkusen,Wolfsburg,2,2,D,1,1,5,8,1.6,2.4,1.4,1.4,5.2,4.2,0.5,1466.1852449377939,1485.28156445312,-0.7999999999999998,0.0,60.90368048467394,1.74,4.31,4.6,1.62,2.44,1.59,2.4
D1,22/10/2022,14:30,Augsburg,RB Leipzig,3,3,D,1,1,10,10,1.6,1.2,2.2,1.2,4.4,5.6,0.5,1492.6587140712875,1509.6989097806918,0.40000000000000013,1.0000000000000002,62.959804290595685,5.75,4.4,1.6,1.6,2.48,1.57,2.42
D1,22/10/2022,17:30,M'gladbach,Ein Frankfurt,1,3,A,1,1,8,9,2.2,1.8,2.0,1.2,7.0,5.0,0.5,1518.3810696910937,1513.4986858216087,0.40000000000000013,0.8,84.88238386948501,2.42,3.77,2.9,1.63,2.4,1.59,2.38
D1,23/10/2022,14:30,Bochum,Union Berlin,2,1,H,1,1,4,12,1.2,2.4,1.2,0.4,2.6,4.2,0.5,1440.000077877512,1553.7472904318633,-1.2,0.7999999999999999,-33.747212554351336,4.48,3.48,1.95,2.11,1.8,2.08,1.77
D1,23/10/2022,16:30,Hertha,Schalke 04,2,1,H,1,1,4,3,1.6,1.8,1.0,2.4,4.2,3.2,0.5,1474.8229374168561,1452.4523657036962,-0.19999999999999996,-1.4,102.37057171315996,1.78,3.99,4.71,1.74,2.21,1.72,2.15
D1,28/10/2022,19:30,Werder Bremen,Hertha,1,0,H,0,0,7,6,1.6,1.4,1.6,1.6,5.0,3.8,0.5,1500.0369128898378,1481.9588820455645,0.20000000000000018,0.0,98.07803084427337,2.06,3.99,3.49,1.61,2.46,1.58,2.4
D1,29/10/2022,14:30,Wolfsburg,Bochum,4,0,H,1,0,6,7,1.6,1.8,1.4,2.0,4.2,3.2,0.5,1487.0167762244052,1450.968357511626,-0.19999999999999996,-0.6000000000000001,116.04841871277927,1.72,4.24,4.85,1.76,2.17,1.72,2.14
D1,29/10/2022,14:30,RB Leipzig,Leverkusen,2,0,H,0,0,8,5,2.2,1.8,1.6,2.4,6.2,5.2,0.5,1511.4914601159567,1464.4500331665085,0.40000000000000013,-0.7999999999999998,127.04142694944812,1.83,4.12,4.27,1.56,2.58,1.51,2.53
D1,29/10/2022,14:30,Bayern Munich,Mainz,6,2,H,1,1,10,8,2.6,0.6,2.0,0.8,7.6,4.8,0.5,1546.3982885255261,1520.743140657875,2.0,1.2,105.65514786765107,1.27,6.7,10.23,1.33,3.47,1.31,3.37
D1,29/10/2022,14:30,Stuttgart,Augsburg,2,1,H,1,1,3,8,1.4,2.6,2.0,1.8,4.0,4.0,0.5,1461.8583332594435,1490.8661637360226,-1.2000000000000002,0.19999999999999996,50.9921695234209,1.81,3.98,4.51,1.73,2.22,1.73,2.12
D1,29/10/2022,17:30,Ein Frankfurt,Dortmund,1,2,A,1,1,12,7,2.6,1.2,2.0,1.4,6.0,8.4,0.5,1525.894322279852,1514.522874359543,1.4000000000000001,0.6000000000000001,91.37144792030904,2.88,3.7,2.47,1.64,2.38,1.59,2.36
D1,30/10/2022,14:30,Union Berlin,M'gladbach,2,1,H,1,1,9,7,1.2,0.8,2.4,2.4,4.2,6.6,0.5,1542.7790107977494,1505.9854332328503,0.3999999999999999,0.0,116.79357756489912,2.06,3.53,3.95,1.91,2.0,1.86,1.95
